Player,Tm,Int,Yds,TD,Lng,Sk,Tkl,Ast,FR,Yds,TD,FF,
Preston Brown,BUF,0,0,0,0,0,5,8,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ronald Darby,BUF,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcell Dareus,BUF,0,0,0,0,0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leger Douzable,BUF,0,0,0,0,0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Graham,BUF,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jerry Hughes,BUF,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shaq Lawson,BUF,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcus Roberson,BUF,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nickell Robey-Coleman,BUF,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kevon Seymour,BUF,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey White,BUF,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Williams,BUF,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jerel Worthy,BUF,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Freddie Bishop,NYJ,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bruce Carter,NYJ,0,0,0,0,0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Harris,NYJ,0,0,0,0,0,5,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Jenkins,NYJ,0,0,0,0,1,3,0,1,0,0,1,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Johnson,NYJ,0,0,0,0,0,0,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darron Lee,NYJ,0,0,0,0,0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rontez Miles,NYJ,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Calvin Pryor,NYJ,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darrelle Revis,NYJ,1,51,0,51,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sheldon Richardson,NYJ,0,0,0,0,0,3,3,1,0,0,1,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darryl Roberts,NYJ,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Deon Simon,NYJ,0,0,0,0,1,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Buster Skrine,NYJ,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Wilds,NYJ,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Muhammad Wilkerson,NYJ,0,0,0,0,1,1,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leonard Williams,NYJ,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcus Williams,NYJ,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Alan Branch,NWE,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Malcom Brown,NWE,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Malcolm Butler,NWE,0,0,0,0,0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Patrick Chung,NWE,0,0,0,0,0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trey Flowers,NWE,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dont'a Hightower,NWE,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jonathan Jones,NWE,0,0,0,0,0,0,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Long,NWE,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shea McClellin,NWE,0,0,0,0,0,1,2,1,69,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Devin McCourty,NWE,0,0,0,0,0,6,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rob Ninkovich,NWE,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Elandon Roberts,NWE,0,0,0,0,0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eric Rowe,NWE,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Logan Ryan,NWE,1,0,0,0,0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jabaal Sheard,NWE,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vincent Valentine,NWE,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Van Noy,NWE,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kiko Alonso,MIA,0,0,0,0,0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andre Branch,MIA,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Donald Butler,MIA,0,0,0,0,0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Terrence Fede,MIA,0,0,0,0,0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jakeem Grant,MIA,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Neville Hewitt,MIA,0,0,0,0,0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Xavien Howard,MIA,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mike Hull,MIA,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jason Jones,MIA,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tony Lippett,MIA,0,0,0,0,0,2,6,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bobby McCain,MIA,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Matt Moore,MIA,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Spencer Paysinger,MIA,0,0,0,0,0,5,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Phillips,MIA,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bacarri Rambo,MIA,0,0,0,0,0,4,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ndamukong Suh,MIA,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Thomas,MIA,0,0,0,0,0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cameron Wake,MIA,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyson Alualu,JAX,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Prince Amukamara,JAX,0,0,0,0,0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jonathan Cyprien,JAX,0,0,0,0,0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sheldon Day,JAX,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dante Fowler,JAX,0,0,0,0,0.5,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tashaun Gipson,JAX,0,0,0,0,0,2,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Davon House,JAX,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Malik Jackson,JAX,0,0,0,0,2,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Johnson,JAX,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Abry Jones,JAX,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sen'Derrick Marks,JAX,0,0,0,0,0.5,1,1,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Yannick Ngakoue,JAX,0,0,0,0,1,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Paul Posluszny,JAX,0,0,0,0,0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jalen Ramsey,JAX,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dan Skuta,JAX,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Telvin Smith,JAX,1,0,0,0,0,8,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mike Adams,IND,0,0,0,0,0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Henry Anderson,IND,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Akeem Ayers,IND,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trent Cole,IND,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vontae Davis,IND,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Matthias Farley,IND,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
T.J. Green,IND,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Edwin Jackson,IND,0,0,0,0,0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Charles James,IND,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Zach Kerr,IND,0,0,0,0,0,0,3,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Mathis,IND,0,0,0,0,1,3,0,1,0,0,1,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
T.Y. McGill,IND,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Christopher Milton,IND,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darryl Morris,IND,0,0,0,0,0,5,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Antonio Morrison,IND,0,0,0,0,0,4,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Parry,IND,0,0,0,0,0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Hassan Ridgeway,IND,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Erik Walden,IND,0,0,0,0,1,2,3,0,0,0,1,http://www.pro-football-reference.com/boxscores/201701010clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sam Acho,CHI,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Adrian Amos,CHI,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Johnthan Banks,CHI,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jonathan Bullard,CHI,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jerrell Freeman,CHI,0,0,0,0,0,9,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Deiondre' Hall,CHI,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Akiem Hicks,CHI,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Howard,CHI,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Demontre Hurst,CHI,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Harold Jones-Quartey,CHI,0,0,0,0,0,7,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nick Kwiatkoski,CHI,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cre'von LeBlanc,CHI,1,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tracy Porter,CHI,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mitch Unrein,CHI,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cornelius Washington,CHI,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
C.J. Wilson,CHI,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Willie Young,CHI,0,0,0,0,0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Barr,MIN,0,0,0,0,0,1,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chad Greenway,MIN,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Everson Griffen,MIN,0,0,0,0,0,2,1,1,20,1,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Harris,MIN,0,0,0,0,0,5,3,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Danielle Hunter,MIN,0,0,0,0,0.5,1,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Toby Johnson,MIN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Linval Joseph,MIN,0,0,0,0,1,0,7,0,0,0,1,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jayron Kearse,MIN,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eric Kendricks,MIN,0,0,0,0,0,6,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Emmanuel Lamur,MIN,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
