Player,Tm,Int,Yds,TD,Lng,Sk,Tkl,Ast,FR,Yds,TD,FF,
Buster Skrine,NYJ,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Lawrence Thomas,NYJ,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Muhammad Wilkerson,NYJ,0,0,0,0,1.5,5,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leonard Williams,NYJ,0,0,0,0,2.5,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcus Williams,NYJ,1,14,0,14,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ibraheim Campbell,CLE,0,0,0,0,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Xavier Cooper,CLE,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Demario Davis,CLE,0,0,0,0,0.0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Griffin,CLE,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joe Haden,CLE,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Derrick Kindred,CLE,0,0,0,0,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Christian Kirksey,CLE,0,0,0,0,1.0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jamie Meder,CLE,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Carl Nassib,CLE,0,0,0,0,1.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Emmanuel Ogbah,CLE,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Poyer,CLE,0,0,0,0,0.0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joe Schobert,CLE,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Danny Shelton,CLE,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jamar Taylor,CLE,0,0,0,0,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tramon Williams,CLE,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Beau Allen,PHI,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Connor Barwin,PHI,0,0,0,0,1.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nigel Bradham,PHI,0,0,0,0,0.0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nolan Carroll,PHI,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Fletcher Cox,PHI,0,0,0,0,1.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Graham,PHI,0,0,0,0,1.0,2,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kamu Grugier-Hill,PHI,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jordan Hicks,PHI,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Malcolm Jenkins,PHI,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leodis McKelvin,PHI,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rodney McLeod,PHI,1,5,0,5,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jalen Mills,PHI,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darren Sproles,PHI,0,0,0,0,0.0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Carson Wentz,PHI,0,0,0,0,0.0,0,0,1,-6,0,0,http://www.pro-football-reference.com/boxscores/201609110phi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Barr,MIN,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Everson Griffen,MIN,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Danielle Hunter,MIN,0,0,0,0,1.0,3,0,1,24,1,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Linval Joseph,MIN,0,0,0,0,1.0,3,2,0,0,0,1,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eric Kendricks,MIN,1,77,1,77,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Terence Newman,MIN,0,0,0,0,0.0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Robison,MIN,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andrew Sendejo,MIN,0,0,0,0,0.0,4,0,1,2,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Harrison Smith,MIN,0,0,0,0,0.0,6,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Trae Waynes,MIN,0,0,0,0,0.0,10,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Angelo Blackson,TEN,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kevin Byard,TEN,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jurrell Casey,TEN,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Perrish Cox,TEN,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Austin Johnson,TEN,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rashad Johnson,TEN,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Karl Klug,TEN,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brice McCain,TEN,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jason McCourty,TEN,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Derrick Morgan,TEN,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Da'Norris Searcy,TEN,0,0,0,0,0.0,8,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Spence,TEN,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daimion Stafford,TEN,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Avery Williamson,TEN,0,0,0,0,0.0,3,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Al Woods,TEN,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Wesley Woodyard,TEN,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Amerson,OAK,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Denico Autry,OAK,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
TJ Carrie,OAK,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Justin Ellis,OAK,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
D.J. Hayden,OAK,0,0,0,0,0.0,4,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ben Heeney,OAK,0,0,0,0,0.0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bruce Irvin,OAK,0,0,0,0,1.0,1,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darius Latham,OAK,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Khalil Mack,OAK,0,0,0,0,0.0,4,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Stacy McGee,OAK,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Keith McGill,OAK,0,0,0,0,0.0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Reggie Nelson,OAK,0,0,0,0,0.0,7,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Malcolm Smith,OAK,0,0,0,0,0.0,4,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Smith,OAK,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jihad Ward,OAK,0,0,0,0,0.0,0,3,1,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Stephone Anthony,NOR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jairus Byrd,NOR,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ken Crawley,NOR,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyeler Davison,NOR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nick Fairley,NOR,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Roman Harper,NOR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
De'Vante Harris,NOR,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
John Jenkins,NOR,0,0,0,0,0.0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cameron Jordan,NOR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Paul Kruger,NOR,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
James Laurinaitis,NOR,0,0,0,0,0.0,3,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Mauti,NOR,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Onyemata,NOR,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Craig Robertson,NOR,0,0,0,0,0.0,8,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Thomas,NOR,0,0,0,0,0.0,0,0,1,10,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kenny Vaccaro,NOR,0,0,0,0,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
P.J. Williams,NOR,0,0,0,0,0.0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jude Adjei-Barimah,TAM,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kwon Alexander,TAM,0,0,0,0,1.0,15,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Ayers,TAM,0,0,0,0,1.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Conte,TAM,0,0,0,0,0.0,6,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Lavonte David,TAM,0,0,0,0,0.0,6,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vernon Hargreaves,TAM,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Gerald McCoy,TAM,0,0,0,0,1.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Clinton McDonald,TAM,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bradley McDougald,TAM,0,0,0,0,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daryl Smith,TAM,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Keith Tandy,TAM,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Alterraun Verner,TAM,0,0,0,0,0.0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Alford,ATL,0,0,0,0,0.0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ricardo Allen,ATL,0,0,0,0,0.0,5,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jonathan Babineaux,ATL,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
De'Vondre Campbell,ATL,0,0,0,0,0.0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Adrian Clayborn,ATL,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kemal Ishmael,ATL,0,0,0,0,0.0,3,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Grady Jarrett,ATL,0,0,0,0,0.0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Deion Jones,ATL,0,0,0,0,0.0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Poole,ATL,0,0,0,0,0.0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Derrick Shelby,ATL,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Desmond Trufant,ATL,1,9,0,9,0.0,5,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Courtney Upshaw,ATL,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Weatherspoon,ATL,0,0,0,0,0.0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Philip Wheeler,ATL,0,0,0,0,0.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110atl.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jahleel Addae,SDG,0,0,0,0,0.0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jeremiah Attaochu,SDG,0,0,0,0,1.0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jatavis Brown,SDG,0,0,0,0,0.0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Emanuel,SDG,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Flowers,SDG,0,0,0,0,0.0,8,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Casey Hayward,SDG,0,0,0,0,0.0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Melvin Ingram,SDG,0,0,0,0,0.0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Liuget,SDG,0,0,0,0,0.0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201609110kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
